rest,scr,id,scramble_length
14.06,F2 D L F2 U2 D2 F2 R2 F' R U D2 B2 U' L2 U' B2 L2 B2 D ,10330,55
14.06,R2 F2 L' F2 L D2 B2 U2 R' B2 L' F D R' U B2 L' D2 R ,10333,52
14.07,L2 U2 R2 B2 D2 B2 D' U2 B2 U F2 R' D R' F2 L D2 R' B' F ,10338,56
14.07,R2 D2 F2 U' L2 U2 R2 F2 D' B F' D' L' B2 R2 F' R' D2 L2 U2 ,10341,59
14.07,D2 L2 D2 F2 R2 U2 B2 R2 B L R' F D' F' U' F' D' B2 F2 ,10343,54
14.07,U B2 D B2 F2 U B2 L2 B2 D2 L F2 R2 B' L2 U F2 D' F' L ,10354,54
14.07,U R' D F U' F2 R' B R2 L U2 D B2 R2 L2 D F2 U' R2 D2 ,10356,53
14.07,U R' U' D F2 D2 B R' D2 F2 U D2 F2 L2 F' R2 U2 B D2 ,10363,52
14.07,U2 L2 B' U F2 D' F B' L' B R2 F2 U2 L2 U2 F' L2 U2 F2 U2 ,10371,57
14.07,D B2 F2 D L2 F2 L2 D2 R2 U' B D B2 R2 F R U2 R2 F D ,10374,52
14.08,F2 L2 R2 D B2 D' U' B2 F2 U F' D' L' D' R2 D R D B' L ,10378,54
14.08,B2 U2 L2 D2 L2 F2 U2 L' R' F' U2 L' U' B R2 F' R' F2 U B2 ,10384,58
14.08,D2 B' D F R B D2 L F' U R' B2 R' F2 U2 B2 R2 F2 B2 U2 R2 ,10396,57
14.08,R2 B' L2 B' U2 L2 B2 L2 B R D2 F' U' F' D L2 B' R U' L' ,10400,56
14.09,D' U2 L2 D L2 F2 D L2 R2 F2 L2 R B' R' U2 L2 R B' D' U F' ,10407,58
14.09,B2 L' U2 L' B2 L R2 B2 D2 F2 U' R' U' F' R U L' F2 D L' ,10412,56
14.1,L2 F2 U L2 D R2 B2 R2 U2 F2 D R' B L U2 F D' B' L' R2 U ,10429,56
14.1,D' U B2 R2 D R2 U R' B2 U2 R2 F' U B' L' D R2 U ,10433,48
14.11,F' D2 F L2 R2 B L2 U L' B' U2 B2 F' U2 L' B2 R' F' ,10438,51
14.11,D2 R2 F L2 U2 B' L2 U2 L2 F' D R D2 B' U' F' L' B L2 F2 ,10445,56
14.11,B2 D2 L B2 R' U2 B2 R D2 L F D' U L D U B' L D2 B ,10451,50
14.12,L2 U2 B2 R2 U2 B U2 B' D' B U R B D R' D' B' D2 B2 ,10467,51
14.12,D2 R2 D2 B2 L2 U R2 U' B D U2 L' D' U B' U2 B' U R2 ,10473,52
14.12,U2 B2 R' B2 L R2 F2 U2 B2 F' L' B' R B' U' B' D' L' U' R ,10475,57
14.12,D' F2 U' L2 U' F2 R2 B2 R F L F L U B L2 U' R' ,10490,47
14.12,B' F' R2 D2 R2 F D2 F R2 B U F' D2 U2 R U B D F2 L ,10497,51
14.13,R2 F' R2 B' D2 R2 B F' R' F L2 U' R D' L R' F' U' L2 ,10507,53
14.13,U2 R2 B2 L2 B' L2 U2 F L F' L B2 D' L' R B' F' R D' ,10517,52
14.14,D2 R D2 B2 L D2 U2 R' U2 L2 B' L U' F' D U2 R' U B' ,10523,52
14.14,R2 D2 R' D2 B2 F2 L' D2 L2 U2 R' U R D' F' L B' L2 R2 B2 U2 ,10526,60
14.14,B2 R2 B' F' D2 R2 F2 L2 U2 R' F' U' R' D' L' R U' B R ,10527,54
14.14,F' D2 R2 B2 L2 R2 B U2 L U' B2 L2 U' R2 F' R D2 L2 F2 ,10534,54
14.14,F2 U R2 D' B L' D2 L U' B R' D2 B L2 B' U2 F2 R2 U2 B2 ,10535,55
14.14,B U R F2 L F' B2 R2 F2 D' F' U2 B R2 F R2 L2 B2 U2 ,10540,51
14.14,B' F R2 B' U2 F' D2 F' D L R2 D F2 L' F2 U R B2 L' ,10542,51
14.14,F D2 F' U2 B' L2 R2 U2 F R B' L' F2 L B2 R2 D' R U' B' ,10550,55
14.14,F2 D' R2 D' L2 U2 R2 D' B' R' B2 D R F D2 U B2 U' ,10553,50
14.14,D' F2 D L2 B2 L2 B2 U' L2 D B2 F' R B2 D F U2 L U' R B' ,10554,56
14.15,D' L' D' R D R D' F2 B' R F2 U R2 U D2 R2 F2 D B2 D2 ,10561,53
14.15,F2 D' B' R2 B' D' B R' U F D2 R2 D2 R2 F D2 L2 F' U2 F ,10562,55
14.16,L2 F L2 U2 L2 F R2 B2 F2 D R B2 L' D B' D' U2 R' F2 ,10584,52
14.16,B2 F2 L R2 F2 R' F2 U2 B2 F2 L2 F' R' U' L2 D' F' R2 U' L2 ,10586,59
14.16,B2 L2 U2 B2 F L2 B D2 F D L' B2 F D2 B2 F U' B' D' L ,10594,53
14.18,R2 B2 D' B2 D' R2 U' R2 D' F' D U2 F' U L B' D R' D B' ,10640,55
14.18,L' U' B R B D2 F2 D F' B2 D B2 D' R2 U' D2 B2 U' B2 L2 ,10642,55
14.18,U2 F2 U2 L R B2 F2 R' U2 R U' F2 D F' D' F2 R2 U F' R ,10645,54
14.18,R2 D L F2 U2 D B D2 R' F' D2 F2 D2 L' B2 L' U2 R F2 L2 ,10656,55
14.19,D' L2 B2 U L2 U' F R' F' D L' D' B2 U D2 R2 L2 B2 ,10661,50
14.19,B' F2 L2 B2 F D2 B R2 D2 L' D2 L' D B2 F' R2 U2 F' D R' ,10668,56
14.19,D F2 R' D2 R2 D L F' R F D2 R2 D2 R2 F U2 F R2 U2 F ,10679,52
14.19,B2 D' B2 D L2 U2 B2 D' F' D L2 U R2 B' L R U R' F ,10686,50
14.19,B2 L2 U2 L2 F' L' D' B L' U2 F2 L2 U2 F2 U' B2 R2 L2 U ,10687,55
14.2,U2 R D2 R' B2 R' B2 U2 B2 R2 D' B2 R' F' D' U' R2 U B' U ,10704,57
14.2,L2 F2 D2 L R2 D2 B2 R D2 U2 F' R B' L2 D U' F R2 B2 D2 ,10715,55
14.2,D2 B' U2 F R2 D2 L2 B2 R2 B2 R D' L2 U' F2 L' R D' R2 F ,10720,56
14.2,D2 B2 D2 F R2 D2 F D2 F U2 F' L' R U' F U' L' U2 F' D' ,10722,55
14.2,D B' L D F L U' D' L' U' F2 L2 U2 R' U2 F2 L2 U2 F2 R ,10726,54
14.21,L2 F D2 F2 L2 R2 B' R2 B2 U R B D U' R' U L2 B2 L2 F2 ,10732,54
14.21,D2 L2 D R U F R L F2 R F2 D2 F2 B2 D' L2 D' F2 D2 ,10738,50
14.21,B2 U' L2 F2 U L2 D' U' B U2 F' D' B2 L' B' R F2 U' B' ,10739,54
14.21,L2 D2 R2 B U2 R2 B' R2 F2 D' R' F U' F' D2 L2 B R2 F2 ,10742,54
14.21,F R2 B2 U B' R2 L F R L2 D' F2 D' B2 D B2 D' F2 R2 U2 ,10743,54
14.21,F2 U L2 U2 R2 D' U' F2 L B F2 U' L D' F2 L D L2 D2 ,10745,51
14.22,F2 L2 B D2 B U2 F' L2 B R2 D R U2 B U' B' U F D' R ,10748,51
14.22,R2 U' B2 L2 D2 F2 U' L2 D' U2 R B' L U' B2 F' D' L2 R2 U ,10750,57
14.22,R B2 R2 F2 L' U2 F2 U2 R U2 F D L D R' U B F D ,10774,47
14.23,R2 B' R2 F' U2 L2 R2 B D R2 B F2 U2 L' B R U' B R ,10782,50
14.23,R2 B U2 L2 U2 B' F2 L2 U R D' L2 U F U2 B2 F D' B' ,10785,51
14.23,F2 U2 L2 F L2 B2 R2 D F R U2 F R' U' L' R' U2 F2 ,10787,49
14.23,R2 U2 L2 F' D2 F2 L2 F2 D B2 R B U' F U L' F D' U ,10795,50
14.24,R L' B' L D F2 B' R2 D R' B2 R' U2 L D2 R' U2 R2 U2 B2 ,10801,55
14.24,F D' F R' B' R' U' L2 U D2 L' B2 R F2 L U2 F2 B2 R B2 ,10817,54
14.24,F2 D' L2 D2 U2 B2 F R D2 B U' L B L F2 U' R ,10818,44
14.24,F2 L2 D R2 D' U' F2 L2 R2 B R D F' D U2 R' B2 D F' R2 ,10819,54
14.25,F2 D2 L2 B2 L2 B2 U2 F' D2 L2 D' L' F D F U2 R D B2 F Rw,10832,56
14.26,F' L2 F' D2 R2 U2 L F' D L U2 F' U2 D2 R2 F L2 F' ,10841,50
14.26,D L2 F2 D R2 U2 L2 R2 U2 B' D' F L' R U' B' L R2 B2 R' ,10847,55
14.26,R2 B' D' F' D2 F B2 U' B' R' D2 B L2 F' U2 B' R2 L2 B' L2 ,10860,58
14.27,F2 L2 F B2 U' B D B2 L2 F U2 R F2 R' L' F2 B2 R' B2 R ,10870,54
14.27,L2 F D2 B D2 R2 B2 L2 F' L R2 D B D2 R2 D R' F2 L2 U ,10880,53
14.27,B' U2 B U2 F L2 F D2 L2 U F2 L U2 R' F2 R2 B U' B F ,10890,52
14.27,R2 B2 D U B2 F2 R2 U' F R D2 F2 U F' L2 D2 R B F ,10892,49
14.28,D2 U2 F2 L' F2 D2 L2 F' U' B D2 B2 L' R F' U F' D ,10897,50
14.28,F2 D' F B' U2 D' L' U R2 B' R2 D' L2 F2 U2 R2 U L2 ,10898,51
14.28,R' F' L' D2 R' L' D' B L U2 B' U2 L2 F D2 F U2 F' U2 B' ,10911,56
14.29,D2 B' R2 B L2 R2 F R2 F2 L' U B U F2 D' L' R' U2 L ,10925,51
14.29,D2 B' L2 R2 F' L2 F2 L2 U2 L' U B R U' F' D2 L' D L U' ,10931,55
14.29,F L U' L2 B' R' F' D R2 U' F' L2 F' R2 F L2 B2 D2 B ,10934,52
14.3,F2 L2 D' L2 F2 R2 F2 D' B2 D2 R' B L' F2 L2 F D U2 R2 D ,10950,56
14.3,D' F U' B R D L' U' L' U D2 B U2 B' D2 B R2 F B2 ,10961,49
14.3,L2 U L2 R2 D' B2 D2 R2 U L' U' L F2 R' F2 U F2 L' F' D' ,10962,56
14.3,F2 D' F2 U2 R2 U' B2 D' F2 U' B F' L2 D B L U F L2 D' ,10970,54
14.31,D2 R2 D2 L2 F R2 F D2 F' L B U' F U' L' U' F2 L U2 F2 ,10973,54
14.31,F2 D F2 D' L2 R2 D F2 D2 R2 D L D' L B' D' F' L B ,10975,50
14.31,U L2 F2 D2 U R2 D2 F2 U2 B2 F' L R' F' R' D B2 L B D' F' ,10977,57
14.31,R' D' B L F U' B2 D F' L2 D F2 L' B2 R' F2 B2 L F2 R2 ,10978,54
14.31,U' L2 U' R F D2 L' D R2 F' R2 U' F2 B2 U2 B2 U' F2 U F2 D ,10982,58
14.31,B2 F2 U' L2 F2 U R D B' D F L' D' U' R F R' ,10986,44
14.31,L2 F B2 L2 U F R' B2 L' U2 L2 D F2 D2 R2 B2 R2 B2 U' R2 ,10989,56
14.31,L D2 L2 F2 L' B2 L' B2 F2 U R2 B2 R2 F L' R2 B R' U' ,10995,53
14.32,D R B2 L2 U B' R' B' D R F2 R' F2 R2 F2 R' F2 U2 B2 ,10996,52
14.32,F2 D2 L B2 L U2 B2 U2 R D2 R' F' R' B F2 D F' U F L' D2 ,11010,56
14.32,F D2 R2 B' R2 B R2 B' D2 U' R2 B' D2 B' L' R F' D2 U' B' ,11011,57
14.32,D' F U' R2 D R L' U R D2 B L2 F2 D2 L2 U2 R2 B R2 B ,11012,52
14.33,B' R D L' D B2 R' L2 U' F' L2 D2 B2 D B2 D F2 U2 B2 U ,11028,54
14.34,F2 U2 F D B' R L2 U R' U2 R' F2 B2 R2 B2 R' L2 U2 ,11040,50
14.34,B F L2 R2 F' U2 B' D2 L2 R D' U F R D' L' B F2 R2 ,11045,50
14.34,R' U2 D R' U F' U2 R' B2 U' R2 F2 L B2 U2 D2 L D2 L' D2 ,11047,56
14.34,L2 D' B2 L2 U2 R2 D' U' B F R' D F L2 R' B2 L' F' R ,11060,52
14.35,U2 R2 F2 U2 F R2 U2 R2 B F D F2 L U' L D L2 R D2 L2 ,11087,52
14.37,R D2 L2 B2 L' F2 L F2 D2 B' U2 B L' U' L2 U2 L' B' D ,11120,53
14.37,F' R2 D2 B U2 F2 D2 R2 F L2 F2 L D2 L' U B F' D2 L' F2 U2 ,11129,58
14.37,U2 F2 D' L2 U L2 D' F2 L2 F U F2 R U' B2 L' U2 B L' ,11130,52
14.37,F' B R' L2 U' B U D' R B2 D' L2 D F2 D' F2 U' F2 R2 ,11133,52
14.37,L2 U B2 D B2 L2 D2 B2 D2 L B2 F L2 R' D2 L2 D R2 B U' ,11136,54
14.38,L2 F' L' U2 F U R2 D F2 B L U2 F2 R U2 R F2 L' U2 ,11139,50
14.38,D2 F2 D F2 D' F2 L2 B' R2 U2 L D2 B2 D2 L2 D L' U2 ,11159,51
14.39,F2 R' U2 F2 L2 U2 F2 R F2 D2 R D B' L2 B' F R U L' U' ,11174,54
14.39,F U2 B' U R' U2 B' U R2 U' D2 R2 L2 F' B2 L2 F' B' R2 U2 ,11175,57
14.39,R2 B2 L F' B R2 U B2 D R2 D2 R' D2 L U2 F2 B2 L2 F2 ,11178,52
14.4,L2 B2 D2 B R2 B2 L2 U2 R B' U' F2 D' F2 U R2 D L2 D2 ,11182,53
14.4,B R2 U' D' R F U B U' B2 R L2 F2 R' U2 R F2 L' F2 ,11194,50
14.41,D2 L2 R B2 F2 D2 R' B L B' L F2 L2 U' B L' R ,11214,45
14.41,U' B2 U2 B2 R2 D U F2 U' R F2 U2 R' B' U R B R B' F ,11216,52
14.42,R' D2 R U2 L2 R' U2 R' B2 F' R2 D2 U' F' R2 B L' R2 ,11225,52
14.42,L2 U2 L2 U2 B2 U2 L D2 U2 B D' R B L' F D L2 B L2 ,11231,50
14.44,R2 D2 B' F U2 L2 B' L2 R B2 F R B D' B2 R' B' L' B2 ,11254,52
14.45,F' U2 F2 B U' B2 U2 R F2 L B' L2 B2 L2 D2 L2 D B2 D L2 ,11281,55
14.45,F2 D' R2 B2 U2 F2 R2 D' F2 D B' L2 R F L B2 U R2 D2 R2 ,11292,55
14.45,U D2 R' F2 U2 F U L' D' B R' F' D2 B2 D2 L2 B' U2 R2 F2 ,11298,56
14.46,B' R2 U2 B D2 U2 B' D2 L2 B' R2 U B' L' F' D2 L2 R' D' F U2 ,11299,60
14.46,D2 F L2 B2 L2 F L2 U2 L2 B' L' F D L' U' R D2 F' R B2 ,11304,54
14.47,D' L F2 R2 D' F L B D L' D2 B2 D' L2 B2 D' B2 D2 ,11321,49
14.47,D2 L2 D2 B' R2 U2 B2 D2 F' L2 D R2 B' D' B F' R' B' L' ,11336,55
14.47,F2 U' R2 F2 L2 F2 U L2 D2 B2 L D F2 L B' D' F U' L F2 ,11338,54
14.48,D2 U2 F2 D2 U2 L2 R D2 B2 D' R' U B2 D2 U2 F U2 R' B2 D ,11340,56
14.48,L2 R2 B F2 D2 R2 B' F2 R2 F L' B2 F L2 R B2 D L' D' B2 ,11348,55
14.48,D2 R F2 D F2 U' D2 L2 B U2 R' F2 R2 B2 R' B2 L F2 R U2 ,11350,55
14.48,R F2 U2 R' B2 R2 D2 B2 R D2 U' L' R2 U2 B' R2 U' R2 F U' ,11356,57
14.48,B2 F2 U F2 D F2 U' F2 U2 F' D' R F' D' L B R U ,11366,47
14.49,B2 F' U2 F' L2 B' R2 F' U2 R2 U2 L' D F' D' F' R F2 U2 B' U ,11371,60
14.49,L2 F2 U2 F U2 B U2 L2 B D' R2 F2 D' U2 R' U B U L R ,11382,52
14.49,U2 R2 U2 B' L' U' B2 D L' U2 F U2 L2 B D2 L2 B' R2 ,11387,51
14.5,U2 B D2 L2 F2 R2 B U2 B2 L2 F' R F U2 L2 D' U2 L2 R U ,11395,54
14.5,R F2 R' D2 B2 U2 F2 U2 R2 B2 U' B F2 D B2 L' R B D2 B2 ,11413,55
14.51,F2 L' D2 L2 F2 L2 U2 R B2 D2 R U' F' L' F' R' U F' R' F2 D2 ,11425,60
14.51,D2 U2 L2 U2 B2 L' U2 R2 U2 B' R F2 L' B' R2 F' D' F R2 ,11435,55
14.52,B2 F' D2 L2 U2 F' D2 F2 U R2 D2 L U2 R B D2 B' U' R' ,11451,53
14.52,B2 D' L2 D' R2 U2 L2 R2 U2 R D' B' L' F' U' F D R B' D ,11461,55
14.53,B2 U L2 B R' F' D L' F' R2 F2 R2 B2 D' R2 U' R2 U L2 F2 ,11470,56
14.53,D L2 B2 U' B2 L2 U F2 U2 L2 D' B L' B' D' B' R' F' D2 B' L2 ,11472,60
14.53,D2 B' R2 F D2 U2 B F' U F R2 D' L' B U2 B D' B' D' ,11475,51
14.53,U2 L' U2 F2 R' U2 F2 R' F2 R' D2 B L2 D B' L2 U2 B F2 U ,11485,56
14.54,U2 B2 L2 B2 R' D2 L' F2 L B2 U F2 U F R' D B U' F2 U' ,11487,54
14.54,R2 U2 F2 L2 U F2 L2 B2 R2 B' U L B F2 D R' B' R D2 ,11492,51
14.54,B R L2 U' F' B' D B R F U2 R2 L2 B2 R2 B2 U R2 U2 L2 U ,11493,55
14.54,L2 D2 R B2 R U2 B2 R2 B2 L D' L' F' R' B' D F' L2 R U' ,11502,55
14.54,B U2 B L2 B' U2 L2 B' F2 D' R' D' F' D2 L' D B R U' ,11504,52
14.55,B2 D2 L2 B' D2 F' U2 F' U2 L' D R D' L' B' D2 U' F U2 R' ,11510,57
14.55,R2 F U2 F U2 R2 B D2 F' D2 R' F' D L R2 B' F' R F2 L2 ,11514,54
14.55,B2 R2 D L2 U R2 D' R2 D' R2 F D' L' U' R2 B R B F U2 ,11521,53
14.55,F2 U2 L2 B L2 D2 F2 L2 F' L D' R' U L U2 B' F' D' L' ,11526,53
14.55,B' L B' L2 U F B' U' D' L' D2 B' L2 F' U2 L2 B' U2 R2 F' ,11530,57
14.55,L' F2 B L' U' B R U' D L B2 R2 B2 L F2 R B2 U2 L2 ,11534,50
14.55,R2 U2 L2 D2 B2 U2 F U2 B' L2 F U L2 F' L' D' R' B L D U2 ,11536,57
14.56,L2 D' F2 D' L F D' R' F2 B' U2 L D2 L B2 R2 L D2 F2 L ,11541,54
14.56,L2 U R2 D' L2 D F2 U' F2 L2 B L' D B U2 R' U2 R' D' F U2 ,11547,57
14.56,R2 B R2 F' R2 F' L2 B2 U' B2 F2 D L B' F U' F2 R' F ,11548,52
14.57,D B2 U' B2 D L2 U' R2 B D' B2 U F' L' R' D' R' D2 L2 ,11563,53
14.57,B2 L' B U' F' D B2 U2 B L B R2 F2 R2 F' L2 D2 F' R2 ,11572,52
14.57,B2 F2 L B2 R' B2 F2 L' B2 F' L B R' D' R2 B L' U' R' B2 ,11579,56
14.57,B' U D R' L' B L U' F D R2 B2 D' L2 D R2 F2 L2 B2 U ,11580,52
14.57,B2 U2 B2 F2 U' L2 F2 D F2 U2 L U F' R D' U L B2 R' D2 ,11585,54
14.58,D2 L' D2 B2 R2 F2 R2 U2 F' D' B2 R' D2 B2 D' L2 B' L2 R ,11587,56
14.58,B2 D R2 B2 R2 U' L2 D' L' B L' D2 R' B2 D2 R' U2 R2 ,11590,52
14.58,L' U2 L2 D2 B2 L B2 L2 F2 R' D2 F R' B' D' L2 D2 U' B U L ,11596,58
14.58,D2 U2 B D2 F R2 F R2 F' R2 F' L U' B' D2 R2 B2 U R' D R' ,11597,57
14.59,D F' U B2 U2 L' F R' U' F' D B2 U L2 D R2 U' F2 L2 F2 ,11618,54
14.59,L' F' B D2 R' F' B D B' R2 F2 D L2 B2 R2 D F2 B2 L2 ,11629,52
14.6,D B2 L2 U2 F2 U F2 U F2 L2 B2 F L2 R' U' F L R F' D ,11639,52
14.6,D' F U L' B' D' R2 D R' U2 R2 B D2 R2 B' U2 F' R2 ,11642,50
14.6,L2 D R2 D' F2 D' R2 B2 D2 B2 R' F U B' L2 F2 U F L F' ,11647,54
14.6,F2 U2 L B2 R' D2 F2 L F2 R2 D2 F R2 B' D' R' D U' L2 F' ,11655,56
14.6,R2 D R2 D' B2 U B2 U F2 L2 D F' R B' L F2 L2 D' R F' U' ,11658,56
14.6,F2 R2 F2 U' F2 R2 D' L2 F2 U' F2 R F' L B2 R' F R B2 U ,11660,55
14.61,F2 D2 R B2 R' D2 L B2 F2 R2 F2 D B' R2 F2 D R B U R2 B ,11663,55
14.61,B L2 F' U2 L2 F2 U2 R' B' L U' L B D' R2 F' L' U ,11666,49
14.61,D2 U2 L U2 L D2 U2 R D' L2 U' B U' L B D2 B' L2 R' ,11671,51
14.61,B2 R' F2 R2 D2 R' U2 L' D U R2 F L U2 R' U L2 B2 ,11676,49
14.61,D L2 D2 U F2 D' L2 U2 L' R2 B2 U B2 D' F' L R D ,11680,48
14.62,F2 D2 R F2 L' F2 L' U2 L2 B' L B' U L' B2 R2 B' F' ,11693,51
14.62,B2 D2 R2 F2 L2 D B2 L2 B L U' L2 U' L2 R' B' D' B2 ,11712,51
14.62,B2 U R2 D U L2 B2 F L R B D2 F D' U B D2 L' ,11713,44
14.63,B2 D2 B2 D2 B' U2 F D2 F2 D2 R D R D2 R D R2 B' L2 R ,11716,53
14.63,F2 D2 R2 D2 R2 B' F' L2 D2 U' L B2 R' F' R' D2 L' F U R' ,11732,57
14.64,L2 R2 U F2 U' L2 F2 D B' U' F' D2 B D R' F' L U B ,11758,50
14.64,U2 R2 D2 R2 B' L2 F' R2 B2 L2 R' D2 B U F U2 B2 F' D2 L ,11760,56
14.64,B' R2 F2 R' D' R D2 R' F' R U2 D2 R F2 R' L B2 L' D2 R' ,11764,56
14.65,U L2 F L2 U' D' F2 L' D2 F2 B' D2 R L F2 U2 ,11767,44
14.65,R2 B R2 D2 L2 B L2 U2 F' U' R' U B2 F' D2 R D2 B L2 F ,11778,54
14.66,B2 D' R D' R' B2 R' L' U' B' U2 L2 B' U2 D2 B D2 F R2 ,11791,54
14.66,B2 D2 B2 F2 D U' L' D F R B2 R2 D F U R' B ,11792,43
14.67,R2 B2 D2 R' U2 R B2 L' U2 B' R B F' D2 B2 U' B' D F2 R2 ,11808,56
14.67,D' L2 D' L2 F2 L2 F2 D U2 F' L' D L2 R' B' L R' D' U' L ,11809,56
14.68,F2 L' F2 R D2 R' B2 F2 D2 R2 F' D' F2 L B F D2 B' D' ,11824,53
14.68,L2 B2 U2 B2 R2 B D2 U2 F2 D' B' L D' L2 F D B L' R' B' ,11827,55
14.68,F' U' R2 D F B' R' L F U' R2 D2 B2 R F2 L' F2 L2 D2 R ,11838,54
14.68,D' L2 D' B2 D2 L2 D F2 U B2 R2 F' D2 R' B D2 U' F' R2 D' F2 ,11842,60
14.68,F2 U B2 D2 R2 B2 D' R2 D' R' F L' B2 R' U L' D2 U' F U ,11846,55
14.69,L2 B2 U2 R2 U R2 D' F2 L2 R2 U' B D U R' D L2 R D R' B ,11849,55
14.69,F2 U2 R F R2 L' B R' B' D' F2 L2 F2 D2 R' U2 R' L' B2 U2 ,11857,57
14.7,F U2 L2 R2 F R2 B' F2 L2 B2 U R' B' U' L U2 F2 D' L' D ,11866,55
14.71,F' R2 D2 L2 U2 F2 R2 F' L B2 D B D' B U2 R' D2 R2 F' ,11888,53
14.71,R2 D2 F2 U L2 R2 D' U2 R' B' L B D R' B' U2 L' F2 ,11902,50
14.71,U' D F L U D' L F D2 B L2 B2 R2 D' R2 F2 U' F2 R2 B2 ,11903,53
14.72,L F2 R F2 R2 F2 D2 R2 D2 F2 D' L' U2 B F2 L2 R' F2 R U ,11916,55
14.72,F R B2 D L U2 F L2 D F D R2 B' U2 F2 R2 U2 F' R2 U2 ,11917,52
14.72,D' F2 L2 U' B2 R2 U' L D' B' L2 B D U' B' F2 U' F ,11930,50
14.74,U2 F2 L D2 F2 L' U2 B2 R F2 D F' D2 B L2 D2 L' U' L' F2 ,11943,56
14.74,F2 L2 D2 L2 B' F' L2 F D2 U2 F2 L' F2 U' R B L B2 F' U' R ,11945,58
14.74,U' L2 U L2 B2 D' L2 B' F2 L D2 F R D2 B R' B2 L' ,11961,49
14.74,D' U B2 F2 D F2 U L2 F U2 L2 B' L U L2 R' U' R D' ,11966,50
14.76,D2 L' R2 D2 R' F2 R F2 D2 F U R2 B D2 L R' F' U' L2 B2 ,11992,55
14.78,D2 F2 D2 R D2 B2 R' F2 L' B' L2 R D' U2 B' L U' L2 B2 U' ,12039,57
14.79,B' R' D R2 F' D L U2 R2 U' B' R2 U2 L2 F2 U2 F D2 F ,12047,52
14.79,U B2 L' F R' B2 R' B D L B2 R' U2 R2 B2 R' B2 L2 B2 D2 ,12049,55
14.79,B2 L2 R2 D' F2 D2 R2 B2 U2 L2 R B' D2 U' R' B' R U R U' ,12058,56
14.8,F B D2 L2 U' R' U F' R' L' D2 L2 F L2 F U2 B' L2 F2 R2 ,12064,55
14.8,L2 U2 B2 F2 U F2 D2 L D' F' U F2 L' R U' F' L' B' ,12066,50
14.81,L' U B U' R L2 D F' R B2 U D2 R2 F' D2 R2 D2 B2 D2 F ,12091,53
14.82,D2 U2 R2 B2 L' B2 R2 U2 L' D2 R' U R F' D2 R F' D' R' U' L' ,12092,60
14.82,L F2 R B L' D' F U R2 U' F' L2 F R2 L2 B2 U2 B' U2 ,12107,51
14.82,B L2 D2 B2 F U2 F D2 L R U' F D L D L2 B2 U2 L2 ,12110,48
14.82,U2 B' U2 R2 F2 L2 B L2 U2 B2 R' U2 B' F L F2 D2 U L' F2 ,12111,56
14.83,F D' B L2 B' R2 F D2 R' U L2 U' F2 D' R2 L2 F2 D' B2 D2 ,12119,56
14.83,F' D B' R' U R F D' F2 B R B2 U2 F' L2 D2 L2 F' B' ,12130,51
14.83,U F' R' F2 U L U' B2 R2 F' U R2 U D' L2 D' R2 B2 R2 ,12134,52
14.84,D R' F D' B2 L F R2 L F2 D' F2 R2 U' B2 U F2 U R2 U2 ,12149,53
14.84,L U' F' R' L F2 B' D' R D2 R' U' B2 U' L2 D F2 D' F2 ,12150,53
14.84,B U2 B R2 B' D2 B U2 B2 L2 R2 U' L' B' D2 B' R F U' B' U2 ,12152,58
14.85,D2 U F2 U' B2 L2 F2 U2 R U B' F2 R' B' D R2 U' B' D ,12160,52
14.85,D2 B2 R2 U B2 D' L2 U R2 U2 R B' R' D2 L' F R2 U' L D ,12161,54
14.85,F2 L2 U2 B2 L' F' R' L D' F2 U2 F2 B2 L D2 R' L' ,12169,49
14.86,B' U D' R2 D' F L B L' U' B2 D2 R' U2 R2 F2 U2 F2 R' U2 D2 ,12184,59
14.89,U' B' R' L' B' U L' B R D2 B2 R2 B U2 B2 L2 D2 F' U2 ,12235,53
14.9,L2 D2 R2 B L2 D2 F2 U2 B' R B' U' R2 B D2 L' D2 B2 L2 ,12265,54
14.91,L2 B2 D2 L2 B2 D2 R2 F L' U2 F D' F' R D2 B F U L ,12268,50
14.91,F2 U2 L R F2 D2 L U F' L' D F' U' B' F U' L2 ,12269,45
14.91,U2 B2 D2 R2 F' L2 F' D2 R' D' U R D2 B F U B R2 ,12272,48
14.91,B2 R U L F' U B' L' B' D' B D2 B' R2 D2 L2 F U2 F U2 ,12280,53
14.91,F' L' B U' L' B2 D2 F L2 D' B2 L2 B2 U2 L' F2 B2 U2 R' D2 ,12281,58
14.92,U' R2 D' L2 U' B2 L2 D U B2 F2 L R2 F' R' D U' L2 F L2 R2 ,12289,58
14.93,U F2 D' U2 F2 L2 R2 D' R2 B2 L R2 D L2 R' B' L U2 B2 U' ,12311,56
14.93,B2 U2 L2 F2 U' B2 L2 B2 D2 R2 F2 R U B D2 L2 F2 U B2 L' B' ,12317,59
14.94,B' U F' B2 R2 U' B2 R' U B' R2 B2 D F2 U F2 B2 U D ,12325,51
14.94,B L2 F2 U2 R U R2 F' B2 R B L2 B2 U D' B2 U' R2 D' B2 ,12328,54
14.94,F2 D' L2 U' L2 U2 R2 U B2 F2 R2 B F' U R2 B L' D' R' F ,12330,55
14.94,B2 D R2 U B2 L2 U B2 U2 B D' R' D' L' U R2 B D2 F ,12338,50
14.94,U2 B2 F2 L' F2 U2 R D2 R U2 F2 U' F2 L2 B R U' F' U F' ,12340,55
